grad_norm,kl,kl_q0,kl_q1,kl_q2,kl_q3,loss,loss_q0,loss_q1,loss_q2,loss_q3,mse,mse_q0,mse_q1,mse_q2,mse_q3,param_norm,samples,step,vb,vb_q0,vb_q1,vb_q2,vb_q3
0.06938111690420153,0.05652724509561748,0.05636133453630316,0.05653438564397274,0.05659390609117187,0.056626302850275353,0.05837393758019101,0.061057635539327804,0.058042060252944,0.057203822773083876,0.05711744973009858,0.0015944782897749994,0.0037323094524845317,0.00149640407330109,0.0006043183348796065,0.00048489711126135546,182.88452597647327,168140,1200,0.00025221419479856124,0.0009639915505403807,1.127053567045668e-05,5.5983470324498556e-06,6.249768562179402e-06
0.12027888953277531,0.05652679601283244,0.05634206271614529,0.05656533370258269,0.05660570275695267,0.05659861931847875,0.058914283915604805,0.0628657156096882,0.058195471818326364,0.057308917434843544,0.057202940262947664,0.0018419041005031827,0.0044375008243095005,0.001617802297253328,0.0006967125176525594,0.0005966304312375283,182.92692152462706,182140,1300,0.0005455838022691965,0.0020861520692331097,1.2335818490469785e-05,6.50216023836512e-06,7.690513231552862e-06
0.12238410238222977,0.05664204328816496,0.056176937263064934,0.05674081097160912,0.05679495283463869,0.056847518644606576,0.06133691513463185,0.07094740271951211,0.0591480804228691,0.057856413058974016,0.057689223557619546,0.003224072514934416,0.008783296708035793,0.0023881276367094697,0.0010516443107480625,0.000830995248590112,183.93433815338744,196140,1400,0.001470799331532503,0.005987168748411339,1.9141814550480724e-05,9.815913587347478e-06,1.0709664422674909e-05
0.045803566894070655,0.056607380622049154,0.0564250019335567,0.05664954320673643,0.056696532726037946,0.05666824512477495,0.058927434818453465,0.06290083395376396,0.05823250187255731,0.05733139740831764,0.05717380319764071,0.0017913341885051068,0.004414826212267307,0.0015709600772443526,0.0006290096571640538,0.0004991365423475966,184.08203406515193,210140,1500,0.000528720007899226,0.0020610058079396166,1.1998588576370555e-05,5.855025115568202e-06,6.4215305181934405e-06
0.04138722053594047,0.05657746586491666,0.05644160506122103,0.056579198479024886,0.05662656729030707,0.05666753905645673,0.0586346952469057,0.062022152108930244,0.05812249165853336,0.05723737961541248,0.05715329466949923,0.001663289828150496,0.004027107760347601,0.0015316928443814715,0.0006051826759947233,0.0004795761008942,184.0977526492386,224140,1600,0.00039393955383856187,0.0015534392873617726,1.1600335127229152e-05,5.629649110625627e-06,6.179512148235278e-06
0.03668817665789885,0.05657815495727151,0.0564934044564327,0.05658334356049,0.05660661865856309,0.056636284636002274,0.05825365557085526,0.06065201376617005,0.058100942462800995,0.05719010423543652,0.057125506720051525,0.0015269626831922107,0.003577609989257786,0.001506267250094204,0.0005781180594119714,0.0004829794511549432,184.11224752367042,238140,1700,0.0001485379303915196,0.0005809993204798933,1.1331652216730595e-05,5.3675174617119045e-06,6.242632893886008e-06
0.06088936495108028,0.05657048685741321,0.056393265860357145,0.05662183174708782,0.05663045375830089,0.05664503379441187,0.05844568996200076,0.06123554255847213,0.05811151186900399,0.05724234676386723,0.057154670993745584,0.001670624445158884,0.004056937554012454,0.0014785569490047736,0.0006062565173157478,0.0005031548119354337,184.13083706263677,252140,1800,0.00020457865942855586,0.0007853391441029204,1.112317291131998e-05,5.636488250720561e-06,6.482387398308065e-06
0.06954862752449972,0.05659638230884723,0.05643700183418793,0.056623801510276635,0.05664444980465345,0.056689558885754575,0.05901592564807882,0.06330041527850613,0.05820914759893506,0.05727328849896498,0.057201553890151184,0.0017859345121401498,0.004382250412334994,0.0015733639791263565,0.0006230539447730362,0.0005054862348083013,184.215859431751,266140,1900,0.0006336088270914126,0.002481163031983108,1.1982109532235427e-05,5.784749538543831e-06,6.508769588288011e-06
0.049655703204385185,0.05657554865365149,0.05649052474179787,0.05660456841309587,0.05659173851107783,0.056617749144815085,0.05829609108078175,0.0609624065768064,0.058080952749684396,0.05719500031913127,0.0571105758981316,0.0015117546306114749,0.0036226552670510946,0.0014652846693240182,0.0005976943763682748,0.0004865618368518148,184.2389672013192,280140,2000,0.00020878779651888816,0.0008492265679572305,1.109966726436159e-05,5.567431684935995e-06,6.264916465029855e-06
0.04535022542289727,0.05656425495258823,0.05643439633182522,0.056563731745968876,0.056631240932993564,0.05663413368980295,0.05819586498041386,0.060366798935189016,0.058037912175331656,0.05720480222383473,0.057103606860276046,0.0015099470941648653,0.003476475454301959,0.0014631566685526837,0.0005682593958694223,0.00046350454593270193,184.25261848597475,294140,2100,0.00012166293366075625,0.0004559271490615823,1.102376081022252e-05,5.30189497152412e-06,5.96862454033919e-06
0.043387052321602164,0.056567971203873274,0.05646020022854408,0.056548417568622146,0.0566417955125221,0.05662760214531502,0.058189052881180016,0.06033579634565974,0.05805282401889194,0.057220481325111705,0.05709175747539457,0.0015079513664674725,0.0034485529167408184,0.0014931878416756916,0.0005733694025736922,0.0004582571275330353,184.26653477240842,308140,2200,0.00011313031083923532,0.0004270432003752454,1.1218608594131364e-05,5.316410016006749e-06,5.898202546474495e-06
0.045178861250040475,0.05654278115340454,0.056478307722289595,0.05655962514499071,0.056551088947321936,0.056583627257542804,0.05804746831539741,0.060054429820861094,0.05797317309105634,0.057126637915890226,0.05705955891054042,0.0014454585658172977,0.003359680180096042,0.0014030310602105608,0.0005702264043159912,0.0004698925224144834,184.2806325906373,322140,2300,5.922859617563393e-05,0.00021644191847558454,1.0516885855365361e-05,5.322564252507928e-06,6.039130582810268e-06
0.058710883108263424,0.056552500286644464,0.05642181199769295,0.05656466051812909,0.05661906406191748,0.056610475231565996,0.05806710510935433,0.060006288348178595,0.057978136820600094,0.057194705790856074,0.05708299236234095,0.0014355443518464868,0.003289589644430933,0.001402972808908362,0.0005703320604093567,0.0004665090877170923,184.2948546029314,336140,2400,7.90604708633379e-05,0.0002948867060545124,1.0503493562464329e-05,5.3096685290602866e-06,6.0080430576355895e-06
0.06062815510353349,0.05654056702156371,0.05650801610978214,0.05650833237140884,0.05656502387328193,0.0565870655402148,0.058087236065530054,0.06019381263574329,0.05798311123232175,0.057146437586849,0.05706842170396891,0.0014595870851129005,0.0033540944798691407,0.0014638100108742588,0.0005760444279309595,0.00047523921386708406,184.3120473949285,350140,2500,8.708195885340792e-05,0.0003317020460920377,1.0968850038790357e-05,5.36928563609415e-06,6.1169498869250326e-06
0.05959068489653142,0.05654584500153224,0.05646095075231657,0.05654615283839013,0.05658721885484896,0.05658969544180905,0.05797512460158659,0.059747395069249906,0.057944898055310785,0.05716815968487911,0.05706221105090854,0.001386696500570426,0.003137718257782693,0.001388362578931276,0.0005755857333263163,0.0004665129594957423,184.3317106896002,364140,2600,4.25830994838537e-05,0.00014872605915048205,1.0382637989089852e-05,5.355096703662576e-06,6.002649603834678e-06
0.0697732637428471,0.05653965922871075,0.05644784793211746,0.05654566078796766,0.05659594857995897,0.05657209072535485,0.058083061236197525,0.060152922831711864,0.057982703282619605,0.05717616666778105,0.0570584974464925,0.001457608589711719,0.003376331440134998,0.00142638513432542,0.000574888414524454,0.0004802291329417737,184.35669819574528,378140,2700,8.579341777503424e-05,0.00032874345945919497,1.0657360326176934e-05,5.329673297276172e-06,6.177588195740527e-06
0.05451336330000633,0.056521979653851015,0.05643951081431384,0.05656750122641952,0.05657053743959685,0.05651827007518259,0.05800240280516095,0.059889659225701615,0.05797461156423855,0.057144493222737174,0.05699907226313791,0.00141488976499232,0.003219300173151985,0.0013966760206401449,0.0005686349428173681,0.00047469705198433773,184.38123782751256,392140,2800,6.55333863175515e-05,0.0002308482382359788,1.043431717885815e-05,5.320840322963645e-06,6.105135970678516e-06
0.054440455152896874,0.05653274866973021,0.05645524950522972,0.05648140868738882,0.05661635008530813,0.056584558997123086,0.05800699206152772,0.05982759707453395,0.05794457766407003,0.057193152093547237,0.05705851090359782,0.001413638515967399,0.003150203536289584,0.0014523255522396947,0.0005714974176424969,0.0004679344953330552,184.40245829226654,406140,2900,6.060487583012694e-05,0.00022214403301490574,1.084342444130495e-05,5.304590596467904e-06,6.017411141916043e-06
0.0636267014805314,0.05653718084965596,0.05646100695569195,0.056536988463609855,0.05658721816690807,0.05656494332436919,0.05799141028473792,0.05982542058232047,0.05795914616283594,0.057164610805650475,0.057039641684947205,0.0013876101410223106,0.003116408912953876,0.0014116116494688143,0.0005720605425884063,0.0004686795803457717,184.4266191689069,420140,3000,6.661929405970526e-05,0.000248004713674323,1.0546049757400108e-05,5.332096154152505e-06,6.018780232340425e-06
0.056084928194507576,0.05652963617497155,0.05645477847157008,0.05648940774478746,0.05658300364108943,0.05659147771451474,0.05797911878139035,0.05981342116010878,0.05791818227766499,0.0571570613768318,0.05706814951936194,0.0013807231838470582,0.0030998152615192634,0.0014181939090210283,0.0005687638015455755,0.000470607526187118,184.45683493581416,434140,3100,6.87594225716773e-05,0.0002588274270194794,1.0580623856220264e-05,5.293934196685649e-06,6.06427865998233e-06
0.05765949336225464,0.05651847791109031,0.05643685433426783,0.05647285278169971,0.05655058865355645,0.05662696928320627,0.057919542832349916,0.05952666380606865,0.0579014078593804,0.05713179283400995,0.0570861450893386,0.0013599826261625463,0.00294885782128214,0.0014179784817815388,0.0005758675370256695,0.0004533715598544312,184.48635678308375,448140,3200,4.1082295097018704e-05,0.00014095165051874057,1.057659589913859e-05,5.336643427501268e-06,5.804246277546288e-06
0.0665633692889035,0.05654195514898728,0.05647745131845971,0.05655909393800171,0.05655644518692003,0.0565802057429857,0.05797580905975486,0.05973011305883344,0.05796808248607541,0.057136229755933216,0.05706439092730838,0.0013707688666253423,0.0030217583391014087,0.0013985548080205422,0.0005744544485384429,0.0004780197971898874,184.51804481843234,462140,3300,6.308504414220127e-05,0.00023090340127245905,1.0433740053030215e-05,5.330120474659197e-06,6.165387132666243e-06
0.05654003856060768,0.05652220747774589,0.05642629543101698,0.056522441934020826,0.05659996720032159,0.0565456748034728,0.057936673372184715,0.05961754194718639,0.057918917208679206,0.05717275148425309,0.057025715520780736,0.0013476677589791945,0.0029486926983745315,0.0013861335144717568,0.0005675161940482469,0.0004739355280057155,184.55429385071483,476140,3400,6.679813545965186e-05,0.00024255381779523686,1.0341760186899994e-05,5.268089882972301e-06,6.105189302099272e-06
0.06799705375793623,0.056528799504846045,0.056447693480181575,0.056537887400674586,0.056532163670343596,0.05659918662839555,0.05795684852073746,0.05974392360873105,0.05795528199556911,0.05711450175702654,0.057083799425390686,0.001349563756785256,0.0029962955385859284,0.0014068923958818513,0.0005769726990827279,0.000478449395999634,184.58845992633462,490140,3500,7.848525910614145e-05,0.00029993458996345864,1.0502199012304651e-05,5.3653876005173925e-06,6.163400995536845e-06
0.07625516375513669,0.0565174142469191,0.05643006483405031,0.056529184404573746,0.05656695522534534,0.05655060817046786,0.05819839191411956,0.06066887711511064,0.05793466027159627,0.057163213711675445,0.05705062105433539,0.0014270171468309474,0.0032386298654430933,0.0013950303665892978,0.0005907676985126981,0.0004936487054784121,184.65064927542463,504140,3600,0.0002539605203694425,0.001000182415617108,1.0445500433476765e-05,5.490787817291705e-06,6.364178389248783e-06
0.04740361658009198,0.05652419054556116,0.0564495754280665,0.056509847266293343,0.05657589110283622,0.056568626368486905,0.05787860390778076,0.05947698979835936,0.0578687904942033,0.05714221420867818,0.057039611261382524,0.0012963699460458661,0.0028147355547766964,0.0013488719916351206,0.0005611168144025437,0.00046498078813064753,184.69237780208599,518140,3700,5.8043416173766476e-05,0.00021267881551604578,1.0071236274471461e-05,5.2062914393033085e-06,6.004104764680016e-06
0.04715886857314165,0.05651491604942263,0.05644155170666905,0.05648099310870552,0.056598865383792364,0.05654018062651537,0.05781413013243733,0.05924112380498752,0.0578510889714547,0.057163427024183734,0.0570128307122103,0.0012689399588008566,0.0026983052119370432,0.0013599421600897076,0.0005593680412610742,0.0004666456039066695,184.72749381738248,532140,3800,3.0274124213818483e-05,0.00010126688638128467,1.0153702659678424e-05,5.193599130494054e-06,6.004481787809244e-06
0.06079591344326588,0.05651347526981598,0.05638579917167696,0.05656523851011183,0.05653448495643233,0.05657534481062677,0.05787607042825735,0.059364326686872415,0.057935873466501614,0.05710815513461978,0.05705273962987586,0.0013195137934338458,0.0028312675541631383,0.0013604870974215978,0.0005683781752235084,0.0004713400184123865,184.7663563957397,546140,3900,4.308136500751797e-05,0.00014725996103206356,1.0147858968388869e-05,5.2920029641439775e-06,6.054800836881199e-06
0.053514739454958715,0.056500634515571975,0.05642595424592868,0.05653376369552461,0.05653008838953027,0.05651660561280783,0.057807558509248465,0.059252872888640847,0.057881026003482015,0.05709639627904771,0.05699221904165366,0.0012685535954912992,0.0026951978011332143,0.001337297750612361,0.0005610748298980255,0.0004695853815038031,184.80704979423174,560140,4000,3.837039818518792e-05,0.0001317208415789248,9.964557345474475e-06,5.233059619504588e-06,6.02804734181672e-06
0.0630362131059282,0.05652259086486257,0.05646601367527134,0.05651798119592895,0.056542765150283246,0.05656508714289618,0.05786488869335273,0.05943135947044576,0.057899635033577194,0.057116454031419184,0.057054559260401816,0.001278118380322594,0.0027260150155624953,0.0013714322163296824,0.000568415304449184,0.00048324511882535216,184.84865202553289,574140,4100,6.417944816755787e-05,0.000239330779612103,1.0221621318701664e-05,5.273576687160098e-06,6.22699868068555e-06
0.052597818125311176,0.05651102953313628,0.05644455054974687,0.05647487240817849,0.05656446769068283,0.056569107557386096,0.05784608173678668,0.05934622619360923,0.057839735319422235,0.05714064041892867,0.057039412073605245,0.0012826409722461445,0.002714594362447628,0.0013547664651104485,0.0005708586084568388,0.0004643200517661366,184.88962859265655,588140,4200,5.2411231404253544e-05,0.0001870812814147717,1.0096446133196075e-05,5.314119789093287e-06,5.984464452677733e-06
0.057494116203257783,0.0565162036278788,0.05644699090477474,0.05650647484397174,0.0565567691646672,0.05656495839707607,0.05786477504685756,0.059382846331098374,0.057879663405009954,0.05713970606355419,0.05703684022896572,0.0012997534807001189,0.0027629044875822624,0.0013630182743991296,0.0005775870193687604,0.0004658718180650622,184.9351739412632,602140,4300,4.881793827861569e-05,0.00017295093874156438,1.0170286638928251e-05,5.349879518229878e-06,6.010013824436208e-06
0.0538709329001053,0.05651758818880184,0.05644668441352738,0.05657289685212574,0.05650398127151468,0.05655006682376197,0.05778738633613868,0.05921218233561533,0.057872236831058826,0.05708111418434389,0.05703391983904195,0.0012262516281855646,0.0026095202062825814,0.001289736289204276,0.0005718153791370629,0.00047769483077100675,184.98021034679445,616140,4400,4.354651915117938e-05,0.00015597771580542214,9.603689728513115e-06,5.317533692474413e-06,6.158184508900359e-06
0.0540962610758513,0.056529989791100646,0.056455878635141114,0.0565463949621365,0.05656468154000899,0.056559837187366166,0.057867245080757,0.0593726324276678,0.05789429210597534,0.057140035673770746,0.05704258621785809,0.0012763964472199592,0.002695335295592635,0.0013379273885974288,0.000570028701067515,0.000476605960426807,185.02783211019428,630140,4500,6.0858842436433796e-05,0.00022141849693411362,9.96975524175927e-06,5.325432694205471e-06,6.143070064803143e-06
0.06403009435489877,0.05651136758167516,0.05640581871097372,0.05650246953281665,0.05657088706581724,0.05657505101931986,0.057813834253190394,0.05916721889554742,0.05788734832282345,0.05713427130260188,0.05704675683234194,0.001249731658017561,0.002573076622904997,0.0013746467179438593,0.0005581872732458976,0.0004657090521610175,185.0716167443971,644140,4600,5.273501349766976e-05,0.0001883235616684566,1.0232072063173621e-05,5.196963538604721e-06,5.996760861316991e-06
0.06239324166703124,0.056520501465178896,0.05644485321695015,0.05652087978737553,0.05656134401672075,0.056556950238810993,0.05798809367636762,0.059855424820824815,0.05788533226835436,0.057149190456986756,0.057049549563262296,0.0013237028793230178,0.0028620690475636206,0.0013543241126692097,0.0005824226117866589,0.0004863298992179546,185.11988587565293,658140,4700,0.0001438893318657249,0.0005485025563110413,1.012836830969081e-05,5.423828479461525e-06,6.269425233500305e-06
0.04220006536935058,0.056508330325589586,0.0564695748473229,0.05651429970586727,0.056497189551048245,0.056556461552201405,0.05779959816189725,0.05922315413537584,0.057855759569623404,0.05708236978721319,0.05702538737090347,0.0012342097489170137,0.0025472398094076283,0.001331528968027546,0.0005798007774259809,0.00046296636831928294,185.17235238151227,672140,4800,5.705808739064028e-05,0.0002063394786453938,9.93089572859255e-06,5.3794587389992955e-06,5.95945038277571e-06
0.04834246620672425,0.056500988033234965,0.05649615357186856,0.056467810308396885,0.05649617659340695,0.05655086629683256,0.05775877088279802,0.059116798972208416,0.057832235480611775,0.05707398185480729,0.05702700813822404,0.0012161443834544567,0.002474444923296408,0.0013543357288270728,0.0005724993630248217,0.00047009444300936097,185.21854012966992,686140,4900,4.163846610860572e-05,0.00014620047704351762,1.0089443387609283e-05,5.305898375429719e-06,6.047398382140241e-06
0.05012812691044232,0.05648916721688037,0.05639346550612482,0.05651914339436553,0.05653814588892287,0.05651084337503409,0.057754738690183244,0.05905555054745618,0.05785851089716567,0.05711282379915936,0.05698738579835029,0.0012226690814036974,0.002512289008723668,0.0013294626916974589,0.0005693874901296919,0.00047048757259216233,185.26480771868657,700140,5000,4.290239189909314e-05,0.00014979603260751193,9.904811102911608e-06,5.290420106572676e-06,6.0548507241957745e-06
0.05260851280286777,0.05651669000534517,0.056438749889547946,0.05652954902660113,0.05656247590026711,0.05653914871899806,0.057790006891273116,0.05916533436952278,0.05786609733473768,0.05714204989092112,0.057015777661293315,0.0012241359768430228,0.002548772584635108,0.0013266625986600613,0.0005742233136403679,0.0004705889983842435,185.31386045345303,714140,5100,4.918090908490377e-05,0.00017781189533939954,9.88570947629517e-06,5.350677013611247e-06,6.039943910994992e-06
0.048539521333908764,0.05648862910475569,0.056440375040363575,0.05651316932678075,0.056493911979253575,0.05651556052791448,0.05774761852618644,0.05908833728489301,0.05784586065919634,0.05707172829144016,0.05698541987086382,0.0012070573871878713,0.0024628353110012413,0.0013228413250250283,0.0005724694408400904,0.0004638910513453236,185.36355478266208,728140,5200,5.193203424283364e-05,0.0001851269335284892,9.850007390425452e-06,5.346871346730585e-06,5.968291603889651e-06
0.0486000730886827,0.05650552413537566,0.05647655779341628,0.05646883520121027,0.05651752441085462,0.056562098419186795,0.057738952657234825,0.05905671715055769,0.05780274506261352,0.05709319524557536,0.05704163184873174,0.0011833802660765782,0.0023972540501286973,0.0013240546828346082,0.0005703558070204384,0.0004734410194523612,185.41150826916981,742140,5300,5.0048255782606744e-05,0.0001829053070128192,9.855178568675756e-06,5.315027700331232e-06,6.092410092575924e-06
0.12110724166191467,0.056538844905412604,0.05643118595732136,0.056524156099040844,0.05654960949032571,0.05665777708177863,0.058725862736277744,0.0626054259227793,0.057962577924812644,0.05719992187620487,0.0572184145221002,0.001513214074348034,0.003451042379417296,0.0014277201161426167,0.0006443388236624037,0.0005534953872863977,185.50752369964925,756140,5400,0.0006738037565171619,0.002723197586040748,1.0701709629107588e-05,5.973562216926751e-06,7.142053035430653e-06
0.04033532640687983,0.056546643915961904,0.056521296797554854,0.05656805972977763,0.0565441758190434,0.05655872571617637,0.057895920498008936,0.059607311383635786,0.05789676669982005,0.05711655413882526,0.05703177450267884,0.0012462531881678469,0.002682345291460446,0.0013187477948342233,0.0005670844198134245,0.0004670443396878232,185.69021351487643,770140,5500,0.00010302339387915792,0.0004036692946206568,9.959175208331486e-06,5.293899968436878e-06,6.004446814530623e-06
0.03916692683227698,0.05650635206094335,0.056452393659390185,0.05650874803592014,0.05656750360289666,0.05650280660334504,0.05777512970022048,0.059174442811525674,0.05783494307071098,0.05712598862088502,0.05698109617045275,0.0012229587969614173,0.0025598972482617005,0.0013162683409373031,0.0005533290603052965,0.00047221694472578606,185.7192848989801,784140,5600,4.5818842315716505e-05,0.000162151903873746,9.926693853600434e-06,5.155957683205031e-06,6.072622381992002e-06
0.03400955392045979,0.056512246939606825,0.056466741033514144,0.05646908120473869,0.05656438868710718,0.05655490995253716,0.057763784729452275,0.059137915103662904,0.05777368726054606,0.057125977717492345,0.05702705390940477,0.0011848496395831978,0.0024245396306349226,0.0012948688138856184,0.0005564098776043439,0.00046614969625524374,185.75293188527885,798140,5700,6.668815026221062e-05,0.00024663443951383805,9.737241922048471e-06,5.179152780932472e-06,5.994260612035455e-06
0.03600209722146969,0.056516426001389924,0.056433440822732585,0.056533130519797595,0.05655597047303537,0.05654793996807429,0.05774662161135491,0.05900748445394373,0.057817979924437324,0.05710602355778475,0.0570198049216865,0.0011881387108334024,0.0024280189902554736,0.0012752702249477898,0.000544977799456054,0.0004658728588318685,185.79292949658694,812140,5800,4.205689913167518e-05,0.0001460246409559439,9.579179692025924e-06,5.075285293110884e-06,5.992094780658238e-06
0.030581833102133766,0.05650532487433353,0.056444878077388405,0.056496895542357144,0.05655087522544159,0.056530331297504954,0.05769312108894711,0.058916986771541766,0.057781585773667286,0.057114347312697634,0.056992235563582606,0.0011510733463305396,0.0023426979264928095,0.0012751268342870922,0.0005582419239687014,0.00045603729908768535,185.83282281017154,826140,5900,3.6722868283045166e-05,0.0001294107676602112,9.563397023009273e-06,5.230163287157282e-06,5.866966989969759e-06
0.046374325793072615,0.05650248891506248,0.05643294466985517,0.05648648566740692,0.05655792150697334,0.05653933765175891,0.05772792552394248,0.05898255039946962,0.057810938406433934,0.05712235635413958,0.05701570719824988,0.0011785828614728458,0.002381312654200686,0.0013146057665926968,0.0005592135729393733,0.0004703129924140918,185.87065142557068,840140,6000,4.685374740710243e-05,0.0001682930754140044,9.846972434227248e-06,5.221274226676192e-06,6.056554076985901e-06
0.038156425824035084,0.05650229405980382,0.056448675043484234,0.05651515009486078,0.05652328090617077,0.05652653918526105,0.057730826235915064,0.05900329393792999,0.05783041779572574,0.05709727803326841,0.05699107921732086,0.0011832353964776306,0.0023960285938021634,0.0013054954512715774,0.0005686942681449723,0.0004586345305619656,185.91164517619717,854140,6100,4.5296779633603025e-05,0.00015859030064319554,9.772249593376434e-06,5.302858952882606e-06,5.905501497888237e-06
0.03938174327223728,0.056499686522334176,0.05644901336503078,0.05645797523146446,0.056560409193615886,0.05653504962514605,0.057718823943530534,0.058958114529586145,0.05778862557711132,0.05713414613504734,0.05700717911531255,0.0011820140150043555,0.002380582428093952,0.0013207673285756643,0.0005684484861091687,0.00046612212938698726,185.95661417924137,868140,6200,3.712340619202572e-05,0.00012851873646129737,9.883017071057758e-06,5.2884553224595905e-06,6.007360779465007e-06
